time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1993-07-15T22:53:44.800Z,7.313,124.4,30.8,4.2,mb,,,,1.2,us,usp0005wfn,2014-11-07T00:53:30.617Z,"Mindanao, Philippines",earthquake,,6.3,,3,reviewed,us,us
1993-07-15T08:50:52.660Z,-6.142,142.956,33,4.2,mb,,,,1.5,us,usp0005we2,2014-11-07T00:53:30.401Z,"New Guinea, Papua New Guinea",earthquake,,,,2,reviewed,us,us
1993-07-15T03:50:12.680Z,-6.287,130.237,106.8,4.4,mb,,,,1,us,usp0005wd9,2014-11-07T00:53:30.270Z,"Banda Sea",earthquake,,29.7,,4,reviewed,us,us
1993-07-15T02:10:02.770Z,-5.59,133.638,33,4.4,mb,,,,1.5,us,usp0005wcq,2014-11-07T00:53:30.106Z,"Kepulauan Kai, Indonesia",earthquake,,,,1,reviewed,us,us
1993-07-14T20:47:11.290Z,4.432,126.842,63.1,4.5,mb,,,,1,us,usp0005wac,2014-11-07T00:53:29.773Z,"Kepulauan Talaud, Indonesia",earthquake,,12.6,,8,reviewed,us,us
1993-07-14T19:59:32.170Z,-4.705,134.494,33,4.7,mb,,,,1.5,us,usp0005wa9,2014-11-07T00:53:29.767Z,"near the south coast of Papua, Indonesia",earthquake,,,,3,reviewed,us,us
1993-07-14T10:09:09.200Z,-7.278,128.403,149.2,4.5,mb,,,,1.3,us,usp0005w8j,2014-11-07T00:53:29.549Z,"Kepulauan Barat Daya, Indonesia",earthquake,,30.1,,4,reviewed,us,us
1993-07-14T03:20:16.940Z,6.535,126.516,33,3.7,mb,,,,1.3,us,usp0005w7u,2014-11-07T00:53:29.491Z,"Mindanao, Philippines",earthquake,,,,1,reviewed,us,us
1993-07-12T16:37:36.700Z,-8.272,111.406,158.1,4.8,mb,,,,1.5,us,usp0005w23,2014-11-07T00:53:28.868Z,"Java, Indonesia",earthquake,,17.4,,8,reviewed,us,us
1993-07-12T07:54:06.160Z,-9.714,128.734,33,5.2,mb,,,,1.3,us,usp0005w06,2014-11-07T00:53:27.448Z,"Timor Sea",earthquake,,,,6,reviewed,us,us
1993-07-12T03:32:58.970Z,5.728,126.713,129.7,4.7,mb,,,,0.5,us,usp0005vzp,2014-11-07T00:53:27.384Z,"Mindanao, Philippines",earthquake,,22.3,,3,reviewed,us,us
1993-07-11T08:43:03.010Z,-7.34,126.035,28.7,5,mb,,,,1.3,us,usp0005vy7,2014-11-07T00:53:27.110Z,"Kepulauan Barat Daya, Indonesia",earthquake,,,,11,reviewed,us,us
1993-07-09T12:08:19.220Z,-8.838,122.132,33,4.8,mb,,,,1.5,us,usp0005vve,2014-11-07T00:53:26.674Z,"Flores region, Indonesia",earthquake,,,,4,reviewed,us,us
1993-07-09T03:34:56.210Z,-4.078,135.134,80.4,5,mb,,,,1.3,us,usp0005vur,2014-11-07T00:53:26.603Z,"near the south coast of Papua, Indonesia",earthquake,,23.5,,4,reviewed,us,us
1993-07-07T22:42:57.780Z,0.027,98.197,33,4.5,mb,,,,1.1,us,usp0005vsd,2014-11-07T00:53:26.108Z,"Nias region, Indonesia",earthquake,,,,3,reviewed,us,us
1993-07-07T15:38:16.310Z,2.046,126.528,62.1,4.9,mw,,,,1.2,us,usp0005vrw,2016-11-09T22:56:03.732Z,"Molucca Sea",earthquake,,10,,,reviewed,us,hrv
1993-07-07T03:24:50.620Z,-7.59,127.408,164.3,5.1,mb,,,,0.9,us,usp0005vqw,2014-11-07T00:53:25.720Z,"Kepulauan Barat Daya, Indonesia",earthquake,,,,44,reviewed,us,us
1993-07-06T22:58:15.000Z,-6.623,130.717,153.8,4.7,mb,,,,0.8,us,usp0005vqn,2014-11-07T00:53:25.660Z,"Banda Sea",earthquake,,25.3,,1,reviewed,us,us
1993-07-06T14:07:41.480Z,-2.909,134.438,69,5,mb,,,,0.9,us,usp0005vq4,2014-11-07T00:53:25.588Z,"near the north coast of Papua, Indonesia",earthquake,,15,,11,reviewed,us,us
1993-07-04T20:11:14.490Z,-9.215,120.108,33,4.9,mb,,,,1,us,usp0005vkz,2014-11-07T00:53:24.628Z,"Sumba region, Indonesia",earthquake,,,,8,reviewed,us,us
1993-07-03T19:43:59.510Z,-3.005,129.323,32.4,5.4,mw,,,,1.2,us,usp0005vjm,2016-11-09T22:54:14.359Z,"Seram, Indonesia",earthquake,,,,,reviewed,us,hrv
1993-07-03T03:59:39.650Z,7.687,94.68,153.7,4.3,mb,,,,0.8,us,usp0005vj0,2014-11-07T00:53:24.029Z,"Nicobar Islands, India region",earthquake,,17.1,,13,reviewed,us,us
1993-07-02T20:49:09.020Z,-4.078,102.602,92.9,5.4,mb,,,,1.1,us,usp0005vhe,2014-11-07T00:53:23.884Z,"southern Sumatra, Indonesia",earthquake,,8.4,,55,reviewed,us,us
1993-07-02T07:47:13.160Z,-2.454,140.861,24.2,4.7,mb,,,,0.7,us,usp0005vgx,2014-11-07T00:53:23.618Z,"near the north coast of Papua, Indonesia",earthquake,,,,6,reviewed,us,us
1993-07-02T00:14:08.610Z,-8.083,117.901,32,5,mb,,,,1.1,us,usp0005vgf,2014-11-07T00:53:23.282Z,"Sumbawa region, Indonesia",earthquake,,,,17,reviewed,us,us
1993-07-01T18:30:43.310Z,0.136,123.426,195.9,4.5,mb,,,,1.3,us,usp0005vfz,2014-11-07T00:53:23.045Z,"Minahasa, Sulawesi, Indonesia",earthquake,,12.9,,4,reviewed,us,us
1993-06-29T21:22:04.590Z,-0.696,131.429,10,4.9,mb,,,,0.9,us,usp0005vdd,2014-11-07T00:53:20.751Z,"near the north coast of Papua, Indonesia",earthquake,,,,19,reviewed,us,us
1993-06-29T10:20:09.730Z,-0.773,133.624,13.7,4.9,mb,,,,1,us,usp0005vct,2014-11-07T00:53:20.708Z,"near the north coast of Papua, Indonesia",earthquake,,6.9,,16,reviewed,us,us
1993-06-29T10:00:55.200Z,-8.141,127.37,75.8,4.8,mb,,,,1.4,us,usp0005vcq,2014-11-07T00:53:20.701Z,"East Timor region",earthquake,,22.5,,6,reviewed,us,us
1993-06-29T03:46:10.000Z,-11.026,118.385,39.5,5.3,mw,,,,1.1,us,usp0005vc6,2016-11-09T22:52:25.918Z,"south of Sumbawa, Indonesia",earthquake,,,,,reviewed,us,hrv
1993-06-29T01:53:46.570Z,1.066,126.428,33,5,mb,,,,0.8,us,usp0005vc0,2014-11-07T00:53:20.565Z,"Molucca Sea",earthquake,,,,14,reviewed,us,us
1993-06-28T23:35:39.710Z,0.947,126.47,33,4.8,mb,,,,0.9,us,usp0005vbs,2014-11-07T00:53:20.441Z,"Molucca Sea",earthquake,,,,8,reviewed,us,us
1993-06-28T21:48:11.560Z,5.05,94.237,33,4.7,mb,,,,1.2,us,usp0005vbm,2014-11-07T00:53:20.323Z,"northern Sumatra, Indonesia",earthquake,,,,9,reviewed,us,us
1993-06-28T03:50:14.550Z,-7.593,119.493,33,4.9,mb,,,,1.4,us,usp0005va7,2014-11-07T00:53:20.046Z,"Flores Sea",earthquake,,,,4,reviewed,us,us
1993-06-27T15:32:59.020Z,-9.177,115.873,88.4,5.1,mw,,,,1.1,us,usp0005v99,2016-11-09T22:51:33.720Z,"south of Bali, Indonesia",earthquake,,7.2,,,reviewed,us,hrv
1993-06-26T21:49:01.860Z,-8.114,125.059,33,5,mb,,,,0.6,us,usp0005v7p,2014-11-07T00:53:19.826Z,"East Timor region",earthquake,,,,2,reviewed,us,us
1993-06-26T19:28:00.150Z,4.862,94.424,33,4.3,mb,,,,1.1,us,usp0005v7j,2014-11-07T00:53:19.816Z,"off the west coast of northern Sumatra",earthquake,,,,6,reviewed,us,us
1993-06-26T18:30:07.760Z,-2.117,100.253,33,4.9,mb,,,,0.8,us,usp0005v7g,2014-11-07T00:53:19.802Z,"Kepulauan Mentawai region, Indonesia",earthquake,,,,6,reviewed,us,us
1993-06-25T21:30:42.000Z,-4.063,135.196,33,5.2,mb,,,,0.9,us,usp0005v61,2014-11-07T00:53:19.674Z,"near the south coast of Papua, Indonesia",earthquake,,,,32,reviewed,us,us
1993-06-25T15:00:05.260Z,5.847,126.203,137.6,4.6,mb,,,,1.2,us,usp0005v5k,2014-11-07T00:53:19.247Z,"Mindanao, Philippines",earthquake,,33.4,,2,reviewed,us,us
1993-06-24T18:38:59.180Z,-4.225,129.184,126.8,4.5,mb,,,,1,us,usp0005v49,2014-11-07T00:53:19.016Z,"Banda Sea",earthquake,,22.7,,4,reviewed,us,us
1993-06-24T17:18:29.750Z,-6.877,130.872,33,4.9,mb,,,,1,us,usp0005v47,2014-11-07T00:53:19.013Z,"Banda Sea",earthquake,,,,4,reviewed,us,us
1993-06-24T12:12:31.660Z,0.615,122.773,87.4,4.7,mb,,,,1.2,us,usp0005v3v,2014-11-07T00:53:18.978Z,"Minahasa, Sulawesi, Indonesia",earthquake,,25,,6,reviewed,us,us
1993-06-23T16:48:30.800Z,-4.771,133.443,33,5,mb,,,,1.4,us,usp0005v2c,2014-11-07T00:53:18.785Z,"near the south coast of Papua, Indonesia",earthquake,,,,7,reviewed,us,us
1993-06-22T15:01:43.480Z,-6.499,130.167,147.4,5.3,mw,,,,0.9,us,usp0005v0n,2016-11-09T22:49:18.225Z,"Banda Sea",earthquake,,,,,reviewed,us,hrv
1993-06-21T20:39:16.580Z,-7.493,118.962,39.8,4.8,mb,,,,1,us,usp0005uza,2014-11-07T00:53:17.906Z,"Flores Sea",earthquake,,,,10,reviewed,us,us
1993-06-21T18:31:58.860Z,-6.136,130.133,90.8,5,mb,,,,1,us,usp0005uz0,2014-11-07T00:53:17.887Z,"Banda Sea",earthquake,,11.4,,16,reviewed,us,us
1993-06-21T01:29:42.310Z,-6.268,130.073,142.1,4.7,mb,,,,0.7,us,usp0005uy0,2014-11-07T00:53:17.777Z,"Banda Sea",earthquake,,11.8,,8,reviewed,us,us
1993-06-20T12:04:36.860Z,1.762,127.206,130.3,5.2,mb,,,,1,us,usp0005ux2,2014-11-07T00:53:17.642Z,"Halmahera, Indonesia",earthquake,,5.8,,20,reviewed,us,us
1993-06-20T04:40:05.180Z,-9.898,121.737,139.8,3.6,mb,,,,0.7,us,usp0005uwj,2014-11-07T00:53:17.348Z,"Savu Sea",earthquake,,38.6,,1,reviewed,us,us
1993-06-20T02:09:24.600Z,-6.262,130.092,151.9,5.3,mb,,,,0.9,us,usp0005uwd,2014-11-07T00:53:17.295Z,"Banda Sea",earthquake,,3.6,,35,reviewed,us,us
1993-06-19T23:07:03.130Z,-7.226,123.826,287.7,4.3,mb,,,,1,us,usp0005uwa,2014-11-07T00:53:17.291Z,"Banda Sea",earthquake,,20.9,,3,reviewed,us,us
1993-06-19T10:02:05.500Z,-2.242,137.922,33,5.3,mw,,,,1,us,usp0005uv3,2016-11-09T22:47:53.079Z,"Papua, Indonesia",earthquake,,,,,reviewed,us,hrv
1993-06-19T08:26:40.450Z,-8.928,124.164,103,4.6,mb,,,,1.3,us,usp0005uuu,2014-11-07T00:53:17.107Z,"Kepulauan Alor, Indonesia",earthquake,,16.5,,5,reviewed,us,us
1993-06-18T19:23:58.240Z,-11.707,117.591,33,3.7,mb,,,,1.6,us,usp0005utk,2014-11-07T00:53:16.396Z,"south of Sumbawa, Indonesia",earthquake,,,,2,reviewed,us,us
1993-06-18T07:09:33.160Z,1.635,124.023,290.3,4.3,mb,,,,0.6,us,usp0005us3,2014-11-07T00:53:16.044Z,"Minahasa, Sulawesi, Indonesia",earthquake,,33,,5,reviewed,us,us
1993-06-18T06:17:39.030Z,-5.243,123.535,33,5,mb,,,,1.2,us,usp0005urz,2014-11-07T00:53:16.036Z,"Banda Sea",earthquake,,,,14,reviewed,us,us
1993-06-18T01:21:47.830Z,-7.882,113.954,191.1,4.5,mb,,,,0.9,us,usp0005urq,2014-11-07T00:53:16.015Z,"Java, Indonesia",earthquake,,29.2,,3,reviewed,us,us
1993-06-18T00:46:30.670Z,-2.214,128.035,33,4.1,mb,,,,1.4,us,usp0005urn,2014-11-07T00:53:16.013Z,"Ceram Sea, Indonesia",earthquake,,,,3,reviewed,us,us
1993-06-17T20:41:15.930Z,-1.66,126.577,33,4.1,mb,,,,1.4,us,usp0005urb,2014-11-07T00:53:15.956Z,"Kepulauan Sula, Indonesia",earthquake,,,,5,reviewed,us,us
1993-06-17T04:05:47.490Z,-9.014,116.439,33,4.3,mb,,,,0.5,us,usp0005uqf,2014-11-07T00:53:15.615Z,"Lombok region, Indonesia",earthquake,,,,2,reviewed,us,us
1993-06-16T12:17:59.230Z,9.897,126.577,33,4.7,mb,,,,1.3,us,usp0005upb,2014-11-07T00:53:15.482Z,"Mindanao, Philippines",earthquake,,,,20,reviewed,us,us
1993-06-16T11:33:18.530Z,-8.397,118.258,33,4.1,mb,,,,1.1,us,usp0005up9,2014-11-07T00:53:15.478Z,"Sumbawa region, Indonesia",earthquake,,,,4,reviewed,us,us
1993-06-16T05:01:18.300Z,-5.173,102.749,33,4.5,mb,,,,1.5,us,usp0005unm,2014-11-07T00:53:15.386Z,"southern Sumatra, Indonesia",earthquake,,,,5,reviewed,us,us
1993-06-15T02:13:17.320Z,-3.347,139.023,33,4.7,mb,,,,1.5,us,usp0005ukh,2014-11-07T00:53:15.138Z,"Papua, Indonesia",earthquake,,,,7,reviewed,us,us
1993-06-14T23:59:44.260Z,-8.941,123.954,33,4.9,mb,,,,1.2,us,usp0005ukc,2014-11-07T00:53:15.125Z,"Flores region, Indonesia",earthquake,,,,11,reviewed,us,us
1993-06-13T05:39:43.090Z,-4.338,135.038,33,4.7,mb,,,,1,us,usp0005ug7,2014-11-07T00:53:14.785Z,"near the south coast of Papua, Indonesia",earthquake,,,,5,reviewed,us,us
1993-06-13T04:46:53.050Z,4.493,126.14,152.1,4.7,mb,,,,1.2,us,usp0005ug1,2014-11-07T00:53:14.774Z,"Kepulauan Talaud, Indonesia",earthquake,,11.5,,13,reviewed,us,us
1993-06-12T20:16:36.550Z,-4.246,134.972,33,4.7,mb,,,,1.5,us,usp0005ufb,2014-11-07T00:53:14.609Z,"near the south coast of Papua, Indonesia",earthquake,,,,3,reviewed,us,us
1993-06-12T19:41:12.400Z,-4.293,134.951,33,4.9,mb,,,,1.4,us,usp0005ufa,2014-11-07T00:53:14.606Z,"near the south coast of Papua, Indonesia",earthquake,,,,8,reviewed,us,us
1993-06-12T18:26:42.220Z,-4.375,135.118,9.9,6.1,mwb,,,,1.2,us,usp0005uf9,2020-04-17T23:12:11.853Z,"near the south coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
1993-06-11T14:48:33.430Z,-8.365,120.005,177,4.8,mb,,,,1.5,us,usp0005ud6,2014-11-07T00:53:13.681Z,"Flores region, Indonesia",earthquake,,12.7,,2,reviewed,us,us
1993-06-10T22:22:45.300Z,-11.47,122.435,33,5.2,mb,,,,0.9,us,usp0005ubq,2014-11-07T00:53:12.824Z,"south of Timor",earthquake,,,,4,reviewed,us,us
1993-06-09T22:53:16.630Z,-6.761,130.551,108.4,4.9,mb,,,,1.1,us,usp0005u9s,2014-11-07T00:53:12.377Z,"Banda Sea",earthquake,,27.9,,3,reviewed,us,us
1993-06-09T11:25:40.160Z,-8.095,117.922,22.9,4.8,mb,,,,0.9,us,usp0005u8x,2014-11-07T00:53:12.113Z,"Sumbawa region, Indonesia",earthquake,,8.3,,12,reviewed,us,us
1993-06-09T08:12:43.980Z,-4.489,120.124,33,4.8,mb,,,,1.2,us,usp0005u8j,2014-11-07T00:53:12.092Z,"Sulawesi, Indonesia",earthquake,,,,12,reviewed,us,us
1993-06-09T07:46:01.700Z,-4.548,119.948,60,5,mb,,,,1.5,us,usp0005u8g,2014-11-07T00:53:12.083Z,"Sulawesi, Indonesia",earthquake,,10.3,,24,reviewed,us,us
1993-06-08T00:22:43.920Z,-2.018,127.732,60.5,5.1,mb,,,,1.1,us,usp0005u6h,2014-11-07T00:53:11.746Z,"Ceram Sea, Indonesia",earthquake,,8.5,,27,reviewed,us,us
1993-06-07T17:00:58.130Z,-8.293,107.536,47.9,4.7,mb,,,,1.4,us,usp0005u65,2014-11-07T00:53:11.713Z,"Java, Indonesia",earthquake,,16.3,,8,reviewed,us,us
1993-06-07T06:13:56.570Z,5.267,94.539,33,4.6,mb,,,,0.9,us,usp0005u5d,2014-11-07T00:53:11.577Z,"northern Sumatra, Indonesia",earthquake,,,,5,reviewed,us,us
1993-06-07T03:51:02.240Z,1.504,126.39,50.2,4.9,mb,,,,1.3,us,usp0005u5b,2014-11-07T00:53:11.568Z,"Molucca Sea",earthquake,,11.1,,14,reviewed,us,us
1993-06-07T00:07:23.210Z,-0.773,129.799,27.5,4.9,mb,,,,1.1,us,usp0005u54,2014-11-07T00:53:11.544Z,"Halmahera, Indonesia",earthquake,,9,,15,reviewed,us,us
1993-06-06T15:53:16.140Z,1.39,97.31,33,4.4,mb,,,,0.9,us,usp0005u4g,2014-11-07T00:53:11.500Z,"Nias region, Indonesia",earthquake,,,,4,reviewed,us,us
1993-06-06T05:59:19.880Z,9.675,126.771,33,4.3,mb,,,,1,us,usp0005u3m,2014-11-07T00:53:11.289Z,"Mindanao, Philippines",earthquake,,,,4,reviewed,us,us
1993-06-05T17:47:30.140Z,9.408,126.318,55.9,4.3,mb,,,,1.1,us,usp0005u27,2014-11-07T00:53:11.063Z,"Mindanao, Philippines",earthquake,,13,,4,reviewed,us,us
1993-06-05T09:00:08.550Z,-6.16,129.754,219.4,4.4,mb,,,,0.3,us,usp0005u1p,2014-11-07T00:53:10.937Z,"Banda Sea",earthquake,,25.2,,2,reviewed,us,us
1993-06-05T03:02:02.950Z,-0.178,131.311,33,5,mb,,,,0.9,us,usp0005u1c,2014-11-07T00:53:10.887Z,"near the north coast of Papua, Indonesia",earthquake,,,,5,reviewed,us,us
1993-06-05T02:04:28.150Z,5.802,126.93,162,4.1,mb,,,,1,us,usp0005u1a,2014-11-07T00:53:10.872Z,"Mindanao, Philippines",earthquake,,9.3,,3,reviewed,us,us
1993-06-04T23:09:48.970Z,9.728,126.437,73.7,4.4,mb,,,,1.3,us,usp0005u10,2014-11-07T00:53:10.838Z,"Mindanao, Philippines",earthquake,,16.6,,5,reviewed,us,us
1993-06-04T14:30:43.060Z,-0.515,124.299,33,4.7,mb,,,,1.1,us,usp0005u0e,2014-11-07T00:53:10.678Z,"Molucca Sea",earthquake,,,,4,reviewed,us,us
1993-06-04T13:35:11.620Z,1.226,123.348,30.8,5,mb,,,,1.3,us,usp0005u0d,2014-11-07T00:53:10.669Z,"Minahasa, Sulawesi, Indonesia",earthquake,,,,15,reviewed,us,us
1993-06-04T11:24:54.710Z,1.227,123.31,27,5.4,mw,,,,1.2,us,usp0005u03,2016-11-09T22:41:02.593Z,"Minahasa, Sulawesi, Indonesia",earthquake,,,,,reviewed,us,hrv
1993-06-04T10:49:33.650Z,3.734,128.497,20.4,6,mw,,,,1.2,us,usp0005u02,2016-11-09T22:41:02.097Z,"north of Halmahera, Indonesia",earthquake,,,,,reviewed,us,hrv
1993-06-04T10:09:55.480Z,9.623,126.974,33,4.7,mb,,,,0.5,us,usp0005tzz,2014-11-07T00:53:10.504Z,"Mindanao, Philippines",earthquake,,,,3,reviewed,us,us
1993-06-04T02:06:18.100Z,-7.035,130.113,103.1,5.2,mb,,,,0.6,us,usp0005tzb,2014-11-07T00:53:10.287Z,"Kepulauan Tanimbar, Indonesia",earthquake,,8.2,,4,reviewed,us,us
1993-06-03T21:27:52.980Z,3.378,128.196,99.1,4.8,mb,,,,0.9,us,usp0005tz4,2014-11-07T00:53:10.158Z,"north of Halmahera, Indonesia",earthquake,,5.7,,4,reviewed,us,us
1993-06-03T20:31:23.540Z,9.589,126.463,56.9,4.7,mb,,,,1.2,us,usp0005tz0,2014-11-07T00:53:10.117Z,"Mindanao, Philippines",earthquake,,12.3,,11,reviewed,us,us
1993-06-03T20:16:26.710Z,9.595,126.512,55.5,5.6,mw,,,,1.1,us,usp0005tyz,2016-11-09T22:40:34.009Z,"Mindanao, Philippines",earthquake,,6.1,,,reviewed,us,hrv
1993-06-03T13:48:03.230Z,-10.389,117.31,33,3.9,mb,,,,1.2,us,usp0005tyn,2014-11-07T00:53:09.957Z,"south of Sumbawa, Indonesia",earthquake,,,,1,reviewed,us,us
1993-06-03T01:28:13.790Z,-0.766,124,116.3,4.9,mb,,,,1,us,usp0005txw,2014-11-07T00:53:09.724Z,"South Pacific Ocean",earthquake,,14.1,,5,reviewed,us,us
1993-06-02T22:25:26.980Z,-8.665,118.519,114.4,4.3,mb,,,,0.7,us,usp0005txq,2014-11-07T00:53:09.673Z,"Sumbawa region, Indonesia",earthquake,,27.4,,2,reviewed,us,us
1993-06-02T17:52:13.560Z,-6.86,130.146,65.4,4.3,mb,,,,1.2,us,usp0005txc,2014-11-07T00:53:09.589Z,"Banda Sea",earthquake,,30,,2,reviewed,us,us
1993-06-02T13:02:03.760Z,-6.445,130.383,33,5.3,mb,,,,1.2,us,usp0005tx3,2014-11-07T00:53:09.537Z,"Banda Sea",earthquake,,,,8,reviewed,us,us
1993-06-01T06:47:09.970Z,-8.252,128.891,33,4.9,mb,,,,1.2,us,usp0005tux,2014-11-07T00:53:07.984Z,"Timor Sea",earthquake,,,,3,reviewed,us,us
1993-06-01T05:44:10.140Z,-6.487,130.24,55.5,5.4,mb,,,,0.8,us,usp0005tuw,2014-11-07T00:53:07.966Z,"Banda Sea",earthquake,,22.7,,7,reviewed,us,us
1993-05-31T01:00:39.190Z,-0.83,124.091,33,4.7,mb,,,,1.3,us,usp0005tt7,2014-11-07T00:53:06.042Z,"Molucca Sea",earthquake,,,,5,reviewed,us,us
1993-05-30T22:54:23.650Z,-0.767,124.162,81.1,4.8,mb,,,,1.2,us,usp0005tt0,2014-11-07T00:53:05.996Z,"Molucca Sea",earthquake,,12.5,,14,reviewed,us,us
1993-05-30T22:34:03.890Z,-0.621,124.208,74.9,5.7,mw,,,,1.3,us,usp0005tsy,2016-11-09T22:38:54.827Z,"Molucca Sea",earthquake,,6,,,reviewed,us,hrv
1993-05-30T17:13:19.990Z,1.559,127.248,94.6,5.6,mb,,,,0.8,us,usp0005tsa,2020-01-03T18:27:38.634Z,"Halmahera, Indonesia",earthquake,,10.8,,23,reviewed,us,us
1993-05-30T17:08:53.950Z,1.546,127.207,80.9,6.1,mwb,,,,1,us,usp0005ts9,2020-01-03T18:27:24.032Z,"Halmahera, Indonesia",earthquake,,,,,reviewed,us,us
1993-05-30T14:12:20.050Z,-3.674,142.703,6,5.8,mw,,,,0.8,us,usp0005trv,2020-04-17T23:12:04.863Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1993-05-30T04:46:46.540Z,-7.253,128.434,109.5,5.2,mb,,,,0.9,us,usp0005tr9,2014-11-07T00:53:05.726Z,"Kepulauan Barat Daya, Indonesia",earthquake,,3.9,,29,reviewed,us,us
1993-05-29T16:55:11.020Z,2.464,128.599,194.6,4.8,mb,,,,0.8,us,usp0005tqc,2014-11-07T00:53:05.624Z,"Halmahera, Indonesia",earthquake,,38.3,,6,reviewed,us,us
1993-05-29T01:02:55.200Z,-9.637,117.918,33,4.6,mb,,,,1.4,us,usp0005tnp,2014-11-07T00:53:05.404Z,"Sumbawa region, Indonesia",earthquake,,,,3,reviewed,us,us
1993-05-28T20:57:11.390Z,-9.023,123.662,33,5.3,mb,,,,1,us,usp0005tna,2014-11-07T00:53:05.362Z,"Timor region, Indonesia",earthquake,,,,22,reviewed,us,us
1993-05-28T03:25:04.470Z,-8.764,120.017,186,4.9,mb,,,,0.8,us,usp0005tkt,2014-11-07T00:53:05.213Z,"Flores region, Indonesia",earthquake,,40.5,,6,reviewed,us,us
1993-05-27T11:42:59.100Z,-3.301,100.838,58.5,5.1,mb,,,,0.5,us,usp0005tjt,2014-11-07T00:53:04.980Z,"Kepulauan Mentawai region, Indonesia",earthquake,,23.6,,2,reviewed,us,us
1993-05-27T00:10:02.800Z,3.773,125.873,139.2,5,mb,,,,1.3,us,usp0005thn,2014-11-07T00:53:04.451Z,"Kepulauan Sangihe, Indonesia",earthquake,,12,,1,reviewed,us,us
1993-05-26T19:23:21.440Z,-4.805,131.196,33,4.2,mb,,,,1.2,us,usp0005thd,2014-11-07T00:53:04.427Z,"Banda Sea",earthquake,,,,1,reviewed,us,us
1993-05-26T15:05:30.080Z,-0.112,123.06,182.3,4.9,mb,,,,1.2,us,usp0005th4,2014-11-07T00:53:04.409Z,"Sulawesi, Indonesia",earthquake,,9.3,,9,reviewed,us,us
1993-05-26T13:20:38.000Z,9.356,122.603,47.3,4.3,mb,,,,1,us,usp0005tgz,2014-11-07T00:53:04.399Z,"Negros, Philippines",earthquake,,18.2,,3,reviewed,us,us
1993-05-25T15:08:10.380Z,2.713,128.644,224.1,4.6,mb,,,,0.9,us,usp0005tfj,2014-11-07T00:53:04.235Z,"Halmahera, Indonesia",earthquake,,16.3,,6,reviewed,us,us
1993-05-25T00:42:25.400Z,-8.288,112.45,93,4.9,mb,,,,1,us,usp0005tea,2014-11-07T00:53:04.115Z,"Java, Indonesia",earthquake,,26.5,,6,reviewed,us,us
1993-05-25T00:12:07.710Z,-6.96,130.759,33,4.7,mb,,,,1.3,us,usp0005te8,2014-11-07T00:53:04.112Z,"Banda Sea",earthquake,,,,4,reviewed,us,us
1993-05-24T11:55:41.350Z,-1.1,127.577,42.4,5.1,mb,,,,1,us,usp0005tdb,2014-11-07T00:53:03.839Z,"Kepulauan Obi, Indonesia",earthquake,,5.1,,30,reviewed,us,us
1993-05-22T14:41:40.060Z,-5.546,128.85,33,4.2,mb,,,,0.9,us,usp0005t9f,2014-11-07T00:53:03.265Z,"Banda Sea",earthquake,,,,3,reviewed,us,us
1993-05-22T14:13:18.870Z,-2.104,102.324,200.1,4.7,mb,,,,0.8,us,usp0005t9d,2014-11-07T00:53:03.263Z,"southern Sumatra, Indonesia",earthquake,,20.2,,7,reviewed,us,us
1993-05-22T13:43:25.940Z,-5.466,128.897,33,5.1,mb,,,,1.1,us,usp0005t9b,2014-11-07T00:53:03.252Z,"Banda Sea",earthquake,,,,18,reviewed,us,us
1993-05-22T00:51:38.380Z,-7.768,104.443,33,4.9,mb,,,,0.7,us,usp0005t8b,2014-11-07T00:53:03.168Z,"southwest of Sumatra, Indonesia",earthquake,,,,10,reviewed,us,us
1993-05-21T10:53:02.450Z,-7.024,130.663,165,4.1,mb,,,,1.2,us,usp0005t7j,2014-11-07T00:53:03.118Z,"Kepulauan Tanimbar, Indonesia",earthquake,,19.4,,1,reviewed,us,us
1993-05-20T16:57:27.840Z,-3.804,135.351,33,5.1,mb,,,,1,us,usp0005t61,2014-11-07T00:53:02.925Z,"Papua, Indonesia",earthquake,,,,6,reviewed,us,us
1993-05-20T14:41:34.990Z,1.027,123.925,296.2,4.3,mb,,,,1.2,us,usp0005t5y,2014-11-07T00:53:02.920Z,"Minahasa, Sulawesi, Indonesia",earthquake,,12.8,,6,reviewed,us,us
1993-05-20T11:08:11.210Z,-0.023,124.793,29.8,5.7,mw,,,,0.9,us,usp0005t5p,2016-11-09T22:34:07.560Z,"Molucca Sea",earthquake,,,,,reviewed,us,hrv
1993-05-20T02:04:51.040Z,-10.805,114.66,33,4.6,mb,,,,1.6,us,usp0005t4y,2014-11-07T00:53:02.757Z,"south of Bali, Indonesia",earthquake,,,,4,reviewed,us,us
1993-05-19T15:58:06.730Z,-7.969,131.915,33,4,mb,,,,1.5,us,usp0005t40,2014-11-07T00:53:02.668Z,"Kepulauan Tanimbar, Indonesia",earthquake,,,,2,reviewed,us,us
